,R&D,Administration,Marketing,Profit,Location
7374,53626.071199992315,32409.46300223266,247671.6904617428,93668.80211505645,0.0
7375,100642.29143843037,27703.229950531553,331628.8308302807,153637.35508569813,1.0
7376,72423.44740273396,29625.729479047593,296994.91583745694,115489.17459488234,0.0
7377,93610.43939802844,25406.8050932424,205097.05407000202,127314.04509982804,0.0
7378,68369.04297535546,36091.11642556402,289189.3151234366,103375.00793213968,0.0
7379,85099.60746080005,38939.84116344925,306855.2689436625,107048.22178064466,0.0
7380,83415.40602970248,33586.56037215179,140179.8738669044,89217.0144718857,0.0
7381,79315.27691138335,33259.49643930336,271985.0767673237,115090.1956946702,0.0
7382,100748.23920007348,29889.165841417613,193531.75669730676,132586.11571692862,0.0
7383,83985.13955662648,30327.027119279865,277137.1412936805,128319.59892706129,0.0
7384,100693.36052917544,35238.3023643571,193278.5563762324,109230.14147649966,0.0
7385,99515.6744278669,42179.39599986898,188408.74604869998,74176.0559977473,0.0
7386,78556.55738458234,29585.93313701831,217174.09577245233,116273.03828826787,0.0
7387,94911.77973447744,34171.323136224935,333872.383101666,117313.45901227983,1.0
7388,56376.31039662004,34164.73488319326,179995.22453357955,74939.02636307117,0.0
7389,89739.38250557747,34905.6894006069,98948.22538032559,66295.57195104641,0.0
7390,65066.00501524034,37842.9011068946,199004.7980427022,73608.45109431501,0.0
7391,87741.08843628074,39132.65210141479,146060.94644885967,77422.26100132949,0.0
7392,43340.77005048817,44900.0891083283,134840.27256198457,16684.656756247387,0.0
7393,85923.73268149278,38674.03261240145,228640.5388610954,95297.31690189723,0.0
7394,100076.42765201682,40065.150763219164,277999.0172541188,96167.02694343093,1.0
7395,51636.96065142914,37097.32186836426,268758.23332827643,83497.18481125508,0.0
7396,124165.53678597996,42904.79336967731,261723.28572031154,118064.6251835758,1.0
7397,78423.55981844656,31487.638413334065,274531.74334973237,112439.50073293001,0.0
7398,76411.29953870049,35596.6194748446,189103.2206601585,84683.2547050659,0.0
7399,90234.6169725914,37052.63828096031,244813.01130292492,106508.85213809284,0.0
7400,64214.49445426397,31635.233193029075,197513.3676003711,83479.74177899132,0.0
7401,82019.17978164827,36094.99082765428,257185.64689592706,94989.73131592905,0.0
7402,78933.67336806541,42192.345485478116,304521.66990634723,89454.44658921038,0.0
7403,92135.12401350074,36434.654263192264,195980.24510040478,95641.95766706138,0.0
7404,89139.91169646298,30935.977160015416,216085.70899160043,111145.05024947556,0.0
7405,82700.4373862804,39855.916411435755,183408.11689444806,75786.16024794687,0.0
7406,138632.11742543217,31991.337651296624,233214.7387824268,162020.80306433307,1.0
7407,100711.4890254719,37236.87462700174,272488.65233906003,110088.58374121209,1.0
7408,108884.03651505143,39273.984115244384,254881.63627257606,112217.26054661375,1.0
7409,90799.44097807955,28755.778800670636,205686.84023829666,123165.53139506695,0.0
7410,78322.7171401534,31704.869580360348,272779.625401462,117475.43922700683,0.0
7411,116094.54948325524,31248.662483403947,231774.62906292503,141299.47490004767,0.0
7412,91698.3811916469,29581.941815386162,195723.64067429776,116305.21629384265,0.0
7413,49865.88014502537,40516.48442843571,131844.96793865037,34586.98812260745,0.0
7414,99734.31787682069,32026.42656337419,257290.53759915676,131219.7375613412,1.0
7415,92344.42090336696,36548.45767387904,154553.0524800684,90928.10574477943,0.0
7416,75398.29947992429,32493.792898835974,217303.10902599656,97415.74210521311,0.0
7417,77369.69523085153,32474.927530532805,118393.26240960318,84200.54460594806,0.0
7418,76105.19200838765,39220.517324172855,202669.63603824077,73367.1095433413,0.0
7419,92833.11783642616,32384.8525828577,321435.3678722597,131198.01203586237,1.0
7420,84236.57843120024,32809.16788881384,148124.3559382919,92997.63530573469,0.0
7421,77765.65625530282,35870.779671526965,180875.97799875503,85779.50149508707,0.0
7422,78799.68935341829,42355.48846893722,286712.62640230876,75444.8347581315,0.0
7423,71294.12648497277,35639.42402401666,225854.8228636877,84459.69680437596,0.0
7424,107160.60741425646,31770.64687144727,233631.90122573494,117145.57603364778,1.0
7425,71756.87326650706,24530.935284819527,140434.8585963212,116303.8056662412,0.0
7426,48829.60560588453,34540.02615066247,180384.52448391038,70184.59116827542,0.0
7427,68694.94460111698,35001.53161156748,200562.6097711862,82689.2066310872,0.0
7428,82342.13883624182,28516.199706251868,256976.84527989486,122631.7287386771,0.0
7429,98002.26880558362,36818.544664860325,312712.53610849567,123494.10995236927,1.0
7430,96788.74629126606,34661.47288158661,292741.1727937777,129456.14100321596,1.0
7431,90416.10737182034,36460.21581853375,217806.5368640062,99807.99796501681,0.0
7432,90246.01995900575,31398.05271104288,221378.18323675735,116904.67661310875,0.0
7433,102010.47075331879,37116.76023016539,241108.8798920204,106618.4000744911,1.0
7434,59758.523263260744,31073.45924048674,332214.11546948407,110305.83788517844,0.0
7435,70339.2982090991,33828.21669636978,359543.6439012626,109903.63998896701,0.0
7436,96430.54897252377,28753.069113277805,199491.03869994936,132613.12482087067,0.0
7437,50513.92319105537,32576.550462310635,236436.2505305655,76927.91780087384,0.0
7438,62865.37494812873,33750.70900429932,174037.2180829731,74397.0675754312,0.0
7439,117243.05869515975,33624.301625555534,99384.80824963425,115978.27238993303,0.0
7440,45794.12491201957,32125.25007799349,157878.67126645133,58963.41160932731,0.0
7441,86554.48407124644,28182.364883504204,265651.4759068738,123024.09291333903,0.0
7442,76100.2941420713,33219.420816100916,338208.8927208046,126450.54096658465,0.0
7443,71308.19339457942,35276.73253461215,232279.52563128094,86117.6660154453,0.0
7444,62567.429638903646,38572.76363852259,233511.0614799523,73896.37937331168,0.0
7445,136847.50847619708,32540.39515378668,217202.55510716565,156762.74734378225,0.0
7446,50403.167793142224,31937.259007770997,262411.47328217915,80413.79994109711,0.0
7447,71377.83227814142,32300.85975724699,228700.50422396493,96959.10172242961,0.0
7448,96069.99186655227,35022.51159221751,264802.52407812444,126029.41191423076,1.0
7449,85798.83718117386,25622.274589599987,152869.85444137425,116962.30987652675,0.0
7450,63407.2853781011,32988.98506476788,241219.4986202569,87565.30410079702,0.0
7451,78713.05572461787,27009.325746459035,262616.4280783407,128586.30581584074,0.0
7452,64569.242255764024,34814.80169552454,114275.45051111959,60101.79288832461,0.0
7453,102453.74474735485,40816.8417388709,294312.85362696584,114996.90879924275,1.0
7454,86921.62716460753,33487.25108824666,193550.21144741558,93616.83335231732,0.0
7455,110881.58225003151,39287.711675234015,201951.94072437554,99545.06050656433,0.0
7456,102855.55054882841,26947.224751841528,365697.42632352817,168721.68889200105,1.0
7457,93148.78907174105,35573.768022933145,319618.7470655217,124456.57852349665,1.0
7458,55395.396050852425,28614.446533200582,133149.93491465086,81863.47740203739,0.0
7459,118452.92683117429,31185.04819551675,267525.5339272705,149308.58153734874,1.0
7460,103884.77960602441,32689.318526850548,358551.40762369905,146035.04713297996,1.0
7461,73887.88597767045,37505.51226839612,196224.16600736324,87915.58665430732,0.0
7462,87836.36932131232,36087.01761172129,88765.28427817431,80414.54980490333,0.0
7463,84466.46538996788,33426.156487840104,164432.0861590164,88498.51403870177,0.0
7464,88238.80566643836,25990.714994573016,236384.16102069346,130606.32595516724,0.0
7465,72729.82994587075,31500.21380072431,242598.56544229973,101909.01027991048,0.0
7466,103635.84307279284,34784.09215068541,137378.3088376736,99471.4742104239,0.0
7467,102770.57322660006,41532.71987145599,158359.84436317647,82892.28681059368,0.0
7468,80047.24595503217,28991.104353738858,201208.44697829674,103881.67959518294,0.0
7469,140556.0392714346,33977.187474639984,205095.79482808837,145550.8487994083,0.0
7470,122929.35095014385,34073.1957303964,127799.88801852611,116772.91815522406,0.0
7471,102552.48921051156,38269.25754096468,257988.87936046644,113183.36666135161,1.0
7472,68435.12156288193,33276.23134874874,252583.00968388867,98435.7739236048,0.0
7473,78206.68167390212,37647.340359625814,175353.65999211927,78894.62349659242,0.0
7474,77692.18549655803,33933.18774705984,147080.6338548778,84851.9119896828,0.0
7475,77087.61162358533,34291.17191783569,203405.53001264128,84462.98584827808,0.0
7476,66819.27720910586,37449.71186942211,129351.53542278393,60299.901785958806,0.0
7477,91224.52710728251,43377.16013337539,122895.61466354334,55992.742760432986,0.0
7478,106376.02678277736,26727.7636307964,197258.49593427978,145841.29300516366,0.0
7479,69740.5655608116,35302.6661373136,200534.56510797158,78705.25508637409,0.0
7480,75106.68173425882,33235.470848759855,181663.06840431876,90864.90111123012,0.0
7481,98051.17188965056,38334.22815048929,260151.9093209454,105253.34171770705,1.0
7482,85788.32255418957,37543.62090674036,363806.0430326035,117966.38070582123,0.0
7483,91107.85153660676,37239.208891108356,224453.4396692721,106003.98769759024,0.0
7484,62609.30008597855,33818.38569556558,226672.8945495276,87971.50915594051,0.0
7485,64629.08008540021,35554.5364482531,216438.74107291122,84552.41185937804,0.0
7486,77701.20452696641,39851.81712267095,184461.4038635735,66916.4215553365,0.0
7487,82337.94796862057,39329.26401028524,336062.9747554625,102955.77933826944,0.0
7488,89258.23469747455,37061.87369811504,133114.27701180772,82226.30409890752,0.0
7489,98204.59611042231,30757.770418817337,240533.16132976703,126583.39007943547,1.0
7490,100712.67510214986,36853.48740515123,234072.45460269845,108324.83749515876,1.0
7491,104751.96873584558,34173.546828277016,313106.07367817115,137475.126658457,1.0
7492,102423.8139549734,28279.819867379636,198886.03229815635,137254.4265687029,0.0
7493,106864.31089753714,32236.528621981557,209965.84307330137,123289.67616802127,0.0
7494,86598.87805484222,30272.781000747073,255336.96025626012,130812.85932663009,0.0
7495,102792.59950332444,35976.94633438422,283332.97473070567,121015.20498388047,1.0
7496,93535.71363797618,31551.424303764874,275911.26416930225,114796.37234373292,1.0
7497,103196.93402358917,36074.24644576916,392713.87561499205,144950.5674110686,1.0
7498,105150.4225086296,32013.039881589157,208863.65284165562,120626.33417686567,0.0
7499,102176.30855876484,32140.214469019884,182712.95691566647,108234.63500808438,0.0
7500,100518.60461417792,31159.627577952702,231955.1580024173,119801.74682875413,1.0
7501,71340.84555247173,46123.71768373633,168946.50102172882,35702.17925748984,0.0
7502,112938.26802878545,39037.54825554894,192347.97296616368,114543.15489593621,0.0
7503,85741.98182811707,28499.641851003926,288056.69444101,124750.56266486351,0.0
7504,101003.55177233729,38666.91570038341,282662.0879654263,109379.1091270276,1.0
7505,63274.877740188465,34807.83582731825,212635.73697261716,74702.13811733044,0.0
7506,116522.87742851747,29632.149765649494,226254.6987609228,138109.64296942914,0.0
7507,106894.66254628493,34789.21512717083,221555.58185964206,116783.88003585764,0.0
7508,100966.6460355223,42726.608426200735,343813.4167169896,111682.06234732497,1.0
7509,117742.74427789928,30774.459194215524,199888.11871185698,132036.5203750452,0.0
7510,80538.01334137462,38570.49151169162,335409.0762771025,114963.91009690514,0.0
7511,92146.88743825433,32602.554165007696,211541.15764267856,115907.37355254761,0.0
7512,100865.475379935,35835.01990584782,235385.81027806125,106869.63869976116,1.0
7513,72296.76485109639,35850.29874125264,211158.03202292576,83369.3396589757,0.0
7514,78154.49214254295,40396.80772369732,256202.55559945086,82161.12235220509,0.0
7515,73370.87729782316,36263.97022423454,330062.4690361437,106341.05356448011,0.0
7516,92964.88304203741,37948.034550793156,233022.38208968597,100523.20409869197,1.0
7517,92004.26143543034,39636.05268708729,321908.04315812216,99036.21542625592,1.0
7518,112330.40351410348,33385.98469770748,258518.40510843406,137474.74668335,1.0
7519,100275.41345207351,35365.89022319063,244791.05946858443,112004.38623253378,1.0
7520,94036.10283926879,41388.98579047073,167598.57667539877,68509.34661418232,0.0
7521,118444.64020768182,39033.03761091622,421736.19470818667,156982.55589469106,1.0
7522,73431.38288814951,30619.65963159723,228069.659600254,98955.12673319006,0.0
7523,94307.33049013969,41049.593910777425,457853.2879521899,124141.70568486309,1.0
7524,76704.27178858976,29931.007641178585,221449.5432658533,113407.66342954818,0.0
7525,39443.04890071019,32975.84818510125,248755.97610124748,74734.12471692648,0.0
7526,76729.86756766925,26948.83941212021,161660.47767578452,108028.12171958426,0.0
7527,126472.73819864616,38553.46343164037,244555.30602979354,123494.62064273797,1.0
7528,92635.6125856529,36920.43880138062,235290.50408986467,106319.50583873047,1.0
7529,58862.26520056495,28199.668871755122,222531.00506193336,107193.93722126794,0.0
7530,84346.79601342813,32434.858108375454,247928.553210069,105043.92031294818,0.0
7531,79626.08085844772,33375.506691487564,278953.9782582055,118422.66817571955,0.0
7532,124317.8621904986,31468.03749283783,193959.68995826208,147129.0885950192,0.0
7533,93046.65945197927,29224.843891296274,154266.9016413379,111522.40867750288,0.0
7534,108248.35246771575,42051.91365684434,234447.38950850558,94842.92510196325,1.0
7535,76783.46899182771,37218.871213760576,187503.86808437126,83402.83392858237,0.0
7536,103742.0100459277,34989.686643575216,332515.6498754363,145170.84269488513,1.0
7537,85080.23915577642,28982.05911288864,270348.9498460399,130985.86131365053,0.0
7538,95299.7540585095,24999.65562822886,162065.0866984255,132794.77645412536,0.0
7539,94232.66989387338,40524.98624133565,320653.6644116109,111232.55375265975,1.0
7540,67318.99291718304,33856.58015461557,198297.7372144219,73249.5153740013,0.0
7541,73052.15277724857,38117.37645642254,344989.8820448279,98251.93548660057,0.0
7542,109008.09431352698,31506.45993763848,257304.7047651504,141147.50107350457,1.0
7543,113845.76911910472,40423.70541912971,242521.99251948384,105066.22185282498,1.0
7544,82274.30627813442,30432.81310327198,231541.756607021,120824.5143967587,0.0
7545,68848.86799186218,30555.17915340168,298581.0836724304,115302.05455805328,0.0
7546,66034.81949904445,33202.000831663754,362939.1667069854,130259.99858476371,0.0
7547,89902.52165247996,38331.072353056676,148715.5428434438,83037.2119913375,0.0
7548,53562.22185224026,34384.60030427494,129577.1633799777,59656.92276954632,0.0
7549,91418.71036076006,40204.97918463565,228811.62164315465,83210.07991015882,0.0
7550,99520.00520977129,41444.939643651305,195937.5703829326,87722.05080245201,0.0
7551,72730.38880893745,35406.64759021925,221069.0131028159,91048.26689572626,0.0
7552,113848.03626222712,31639.01595132518,142998.72522427977,119188.82461243808,0.0
7553,121028.11495331388,34418.608114690534,245462.8804186387,126416.9325493021,1.0
7554,65289.131596961866,27837.100681934084,295566.14744829916,115344.1350662169,0.0
7555,109190.5993144447,40069.77769181957,186605.09981723348,101859.9235103985,0.0
7556,90467.61261906888,31694.87207081147,155996.54087110213,91704.42280249609,0.0
7557,106904.61606374737,34550.54939922923,295663.150641047,142878.9589589142,1.0
7558,126525.82813764249,37378.882439273126,268087.75436854415,141952.75939788372,1.0
7559,73928.43058389121,33936.308031114706,190889.89146397528,98054.12130871598,0.0
7560,94378.4166294251,41886.47087811501,289741.0554670465,101045.82111791508,1.0
7561,104122.94065912608,37449.109184338835,252496.0670150311,119336.52385449068,1.0
7562,87394.44321031956,34214.660060828246,249538.6149175354,105894.35368939754,0.0
7563,75946.50990308315,37904.37869345995,227335.10910909087,80949.34362653799,0.0
7564,80457.4043883334,33957.90271196085,97748.39783217938,73477.7777216317,0.0
7565,99263.26878858871,35628.69823789089,285164.2937458161,122288.25712590569,1.0
7566,94407.60677329775,28505.991769554676,80736.10297360133,111698.42199251628,0.0
7567,98553.60078251998,37347.06981647112,280522.1764273015,120534.89641479612,1.0
7568,63906.60464862483,36070.55363795565,234184.96421099556,74965.24048871108,0.0
7569,80155.72281603747,29935.19086513839,282475.9539031992,124629.66941141925,0.0
7570,102385.98081700671,39913.464871971926,183085.7703237663,83629.27930829741,0.0
7571,90703.37669971232,34261.3722885241,278911.19863479445,128104.18779457545,0.0
7572,113820.85990885847,36650.759374371606,297842.42752649717,140100.74528191666,1.0
7573,86361.654253917,30351.610004662183,154451.81224438155,101641.63598968394,0.0
7574,112496.45848822243,30509.232376022337,202729.67433777152,147340.496685965,0.0
7575,72144.95316375347,37964.64416806774,328812.102167248,96846.42078783264,0.0
7576,117287.80192566659,36227.69412921286,112398.16448247882,97380.35836461549,0.0
7577,59747.85854758556,26466.455836018897,327790.835861136,122269.47788107375,0.0
7578,71496.04627022943,31401.46733729926,277180.0417352515,111177.77680630767,0.0
7579,95883.65350857834,23225.828742534533,221535.26963432156,161692.85050835754,0.0
7580,106197.76869447646,28032.30902940805,147955.22514413015,129497.79690403632,0.0
7581,53044.93518553024,40982.38828362472,264840.4030527574,59858.5546151164,0.0
7582,80339.07339233816,27104.78016608424,295301.9666185852,135732.9522189532,0.0
7583,101299.35340490463,37653.732873011584,208578.55699064178,102791.68746585055,0.0
7584,98137.43418805227,33926.72247356981,201001.54591531228,109704.36184026072,0.0
7585,100768.2398068349,24851.323007698513,175637.17143989186,143733.46996039478,0.0
7586,59525.8141079862,34148.313066190145,172195.95746427047,76704.4566002109,0.0
7587,85399.17406850457,33933.44932543828,260770.8035642274,110867.34748657026,0.0
7588,100167.716512892,40450.09534080468,241368.85373476462,103792.65518416307,1.0
7589,76632.21575805197,31706.063231908218,185325.02966670014,95193.93004844156,0.0
7590,85668.39499517421,38170.518329835264,325616.2245627469,100646.59873239923,0.0
7591,120721.19766351089,34244.07838819132,237892.72494846463,139208.00852792052,1.0
7592,118165.69072030672,41968.28576840146,240321.01862730604,103770.5921056286,1.0
7593,65795.61945226697,33872.80672583502,282002.7393456976,103314.38847978362,0.0
7594,89683.40564994891,35513.18334986013,265230.2352123287,124228.0901810947,0.0
7595,73033.93323677035,30673.104704257807,45479.14645298091,72417.89021233037,0.0
7596,88006.27846395812,32428.813287949553,280536.5507383835,126046.09029181564,0.0
7597,120459.33453378016,30528.46274258498,215006.14604336242,150400.02649811612,0.0
7598,57793.2185701126,36671.007475185834,193308.11182564715,48615.86601044377,0.0
7599,114613.1617387222,35841.19832122752,164653.5246852306,117369.38083488528,0.0
7600,109467.7123452051,36621.046021885384,206534.97183152265,117078.02924677363,0.0
7601,75117.16409145386,27663.45852963067,242303.53656870173,110914.14146656914,0.0
7602,101742.6820847039,40307.10018872898,182330.84449905637,84785.24987539338,0.0
7603,104225.26559779687,26556.181843136572,220554.49279266983,143845.80600360004,0.0
7604,98949.9038274932,25135.86389593751,201676.96426568352,150161.3213321559,0.0
7605,101225.25076012035,29170.329894447164,241583.05986609362,137807.89061701798,1.0
7606,85497.39329156419,34898.70180409416,288449.8628251866,104174.28470906334,0.0
7607,81895.22986690754,34419.53305540943,188223.39106426662,97097.836188557,0.0
7608,80096.27180079621,34101.6994723317,226004.93301461745,97639.98681100576,0.0
7609,122152.36740890433,27642.0909359213,245069.56421993705,156826.50704778204,1.0
7610,93597.53151678866,33543.16740183895,334490.274504093,130281.00710587321,1.0
7611,68899.98062862596,29009.91313160888,172950.09355499537,100239.95264633483,0.0
7612,97198.13406533154,29436.920675730726,259019.72517077674,134749.2415070556,1.0
7613,116300.22674953112,31122.90946331244,238660.17132036574,133084.02026244765,1.0
7614,76766.52187294613,33161.34558151569,336173.972392836,123687.36174032127,0.0
7615,88201.80371616155,36579.71960817752,304460.8330222701,105792.68204743616,0.0
7616,82720.5808844956,26646.430720452197,233675.91604608917,132258.34869743683,0.0
7617,96939.4672181274,33176.00240835269,206402.1593625391,114121.23016961587,0.0
7618,103016.87198026756,40601.677977278996,221937.66657705038,102303.25114751347,0.0
7619,112832.03919047565,28474.802424011636,185699.62599607883,144212.31843208923,0.0
7620,90943.81064382689,36666.42963553767,35388.434172517285,64181.415317935775,0.0
7621,97147.26753971553,37934.77969487189,290788.1515843638,117690.67087501609,1.0
7622,77745.31578630031,34983.435874338924,211725.46760895,93406.41979751208,0.0
7623,87624.5873569307,33360.06771641782,262406.5327009649,105923.15513558997,0.0
7624,76982.98310205444,27075.19350651591,201636.80509407402,113782.43375917467,0.0
7625,77441.2227274088,25796.796751306094,252770.67790047996,136946.62963836745,0.0
7626,90081.17913495674,26716.98903861008,232118.8313155204,136532.13969222852,0.0
7627,106763.92993628723,36517.725230372605,185910.32520024234,100162.53110668263,0.0
7628,76669.69471725861,37455.21779809364,224747.05632055565,90959.37390981597,0.0
7629,74595.32245109153,33709.354114113215,273920.5403975913,115585.08203651308,0.0
7630,93441.25051868283,33165.986680128684,175336.07399632683,106883.2526120919,0.0
7631,97492.24834723744,34429.514512527705,188501.1586123085,106214.12010909207,0.0
7632,95689.19853822824,37136.05424250125,237669.72094646434,104938.37537560923,1.0
7633,91885.49050188098,39386.878844108134,186248.41914884778,72162.12713416966,0.0
7634,108587.08667422712,27952.14366179822,264746.822163316,141761.88426388789,1.0
7635,88390.4926440202,29508.78315955027,282646.68779180484,133688.1841057312,0.0
7636,92806.41917263104,38612.36838996422,185267.49118233897,83881.05776257953,0.0
7637,45066.35521102895,30517.013330871,256950.3824982086,84156.07923361287,0.0
7638,88331.21723603403,33880.05450766273,237986.1734884745,116116.1308180584,0.0
7639,102158.84818240388,30147.999561655015,235990.26355930592,131257.81389451722,1.0
7640,90978.31489750087,36095.24996667588,201151.86375621107,90481.18739129628,0.0
7641,112659.94790187423,33388.36090814274,205611.07799135474,136624.11779809353,0.0
7642,79309.67252103663,37804.760448586836,321167.9359514374,106885.67441074515,0.0
7643,97953.07866671686,30328.884101425723,70030.82757873047,97688.5693833677,0.0
7644,99373.4309426603,35612.91995178498,232099.02051337084,114495.09792266524,1.0
7645,86472.45888682238,34901.590242688995,201463.1611501459,90434.92869874106,0.0
7646,101987.96783440105,35518.27346601488,265706.2733908188,115020.0764083699,1.0
7647,85149.33610662473,36470.99055531359,164260.1215533262,75227.79333799086,0.0
7648,81571.25270206288,27678.47237128462,312328.30514298653,131468.77455196454,0.0
7649,54865.72167816522,42527.76794253437,256540.77594469485,47142.17829482074,0.0
7650,73454.3872182798,31317.836641317295,200041.01078172345,97148.8308734204,0.0
7651,98143.62714478049,41618.97260399995,169525.14432421303,76957.50203417716,0.0
7652,78084.05473989544,39110.71108748629,248116.3328114972,94963.88327203684,0.0
7653,83037.97746778616,40481.15867237005,203075.2422850861,77389.66090062185,0.0
7654,55822.914156808234,35221.79734309372,212235.2171514018,73762.84258708077,0.0
7655,110293.0079086707,34193.06647157397,83837.40653594871,101435.14327769048,0.0
7656,77657.54058136827,36375.45230652421,242474.05475555357,94657.81780902244,0.0
7657,102116.21450333572,37025.89007938009,379967.03565974743,132561.31507674168,1.0
7658,123201.54316795716,40293.29041567886,224819.69741924756,121669.58818327815,0.0
7659,90542.43811051542,41370.51896568582,238207.61963879826,79752.87692931166,0.0
7660,98523.18572343943,37813.583940807126,137846.68460571725,84912.39412249935,0.0
7661,75955.1636860767,36208.48024553458,267162.86098631297,92231.45994883728,0.0
7662,81461.81482038488,33674.61320220338,214584.91668997562,97354.75019689859,0.0
7663,111366.68678110567,35313.00129135667,229706.18714913458,133006.44491032424,0.0
7664,120222.49931862648,43223.48980336707,109375.68764859595,80880.41860665375,0.0
7665,99330.01559683726,36252.96223222767,220758.5509458595,107604.79070780218,0.0
7666,82421.45040037522,36497.54501872646,241706.10328036314,85334.91563491845,0.0
7667,98876.17311674084,31390.89543723217,279897.5849748722,135321.1060924179,1.0
7668,111648.84201647605,33979.53155363552,266422.1791826426,137959.98787549662,1.0
7669,114743.93034899744,30062.959407065595,215266.38251783338,134134.81398658972,0.0
7670,111415.24647957268,38864.69914335247,239847.13047523954,107444.41347838927,1.0
7671,117321.79540463144,29899.505069380495,188792.0035481376,134675.66987833683,0.0
7672,105879.03260776403,35982.60351178144,190283.08365889068,103746.35834626766,0.0
7673,73443.7334637428,37663.03717758618,222469.67309540656,77463.42050355722,0.0
7674,101712.1715126445,37626.780669750544,229889.22394004645,106035.70276685513,0.0
7675,100109.66317104621,33102.74269486152,207659.23077634533,114773.636518079,0.0
7676,63113.03674621422,32584.217655212487,254449.381631755,102610.94935241669,0.0
7677,84977.40824888647,31691.947744517405,118903.79807880866,90787.32925571487,0.0
7678,98111.22725899756,33727.41895637631,260312.57876629464,117074.6554896808,1.0
7679,89012.85651178056,35033.405234909245,281982.6528924299,120777.03272527366,0.0
7680,86447.33115897441,34432.780503816415,311712.68913445406,120060.16624140213,0.0
7681,90508.85377534741,30403.203740549823,166953.919644183,113462.51837951019,0.0
7682,135113.63980560855,46746.38813202319,207014.39172450537,100432.07047387882,0.0
7683,97218.080027839,32485.45579304882,164417.17726068725,106942.57909201684,0.0
7684,72488.35398495517,35712.12907156961,81300.8481455621,59235.071715910046,0.0
7685,55119.032832978446,34494.139728513175,174141.98191216195,56775.839795420936,0.0
7686,85181.47781890904,21517.59876015816,225205.4221675382,134975.30102717888,0.0
7687,82007.9886380042,37029.20409206611,192177.6978925145,86060.96756285448,0.0
7688,98968.05098431747,37113.15886316117,201323.40860605618,107851.93288350242,0.0
7689,97357.1793680994,28530.660189609065,273083.9561358896,148557.3915513837,1.0
7690,103288.4943406513,35204.94881877767,318558.51722282136,134449.36672615854,1.0
7691,77590.45094884832,32616.72746044775,200287.5321471022,101425.71673611955,0.0
7692,110142.80484964901,38560.47952391632,199047.5974113606,99751.98152372068,0.0
7693,104478.0783732175,31784.3200431599,206741.58436805353,126627.83004239092,0.0
7694,127837.79290693134,27761.50031297681,305323.16950142017,175319.233826014,1.0
7695,73769.65347752112,35827.72500521474,280542.1432835696,97397.90786128741,0.0
7696,64434.19460725629,31674.20655784134,296691.38849752385,116503.26826536802,0.0
7697,114861.8381227587,31507.068296885955,301612.8076361578,148279.1869039634,1.0
7698,90074.42004888895,30243.377255679425,226922.00615175974,120697.0324296183,0.0
7699,99527.84131783994,38192.170017883356,401211.12689265824,132536.75886395585,1.0
7700,88128.87707313539,36711.31978749647,271528.90436328144,106725.34430225259,0.0
7701,77709.27190218325,33563.91772423291,108195.11311767325,66918.49578838833,0.0
7702,114143.50267833608,35125.68429135728,226061.30697114475,124576.38648703844,0.0
7703,80552.2714983133,32967.3200615813,250959.6543518698,105631.0347473387,0.0
7704,101307.66771826566,27941.544965052955,225854.47373262595,135268.4043746735,0.0
7705,73864.2611368255,35063.45629529929,276086.86385205144,102567.64020771443,0.0
7706,93677.1052728182,32593.699799856542,322423.54155400296,125276.89186482895,1.0
7707,91054.80950086258,41255.10076683997,257078.89042474196,96691.05877298812,1.0
7708,100038.58296969588,41471.64968846418,315736.48440098506,102149.47846097597,1.0
7709,83175.31733088789,33172.33600029723,108920.31618814726,83408.88483855897,0.0
7710,59576.155436214765,40739.79783814733,322699.216960603,75208.13188869212,0.0
7711,69657.48456649583,34383.73104247074,157447.41052604077,84908.93721702186,0.0
7712,95652.60943327876,36781.69482741121,190649.07191967382,93276.93375282444,0.0
7713,133069.27989974647,37554.22405226572,265539.7500279554,135960.5585965842,1.0
7714,43719.48881091686,38381.2177562005,210365.25937848815,47056.01213912426,0.0
7715,79980.1520906572,39754.501351716615,186471.0332904078,74716.51275112169,0.0
7716,85422.04348175862,36630.75076073209,310224.63793997356,107550.33375214139,0.0
7717,96609.45829010704,41335.062973558146,197750.49946241296,75430.58359783216,0.0
7718,116374.52286745673,33386.87901333699,279438.6097780119,139644.5328727397,1.0
7719,106620.9102425866,40546.711081890586,273162.86619174335,109986.20555650792,1.0
7720,95532.14237112257,29121.453833165735,193742.8187992375,125301.18266633298,0.0
7721,114088.48231167707,27569.4783301047,286893.7898061817,158440.41669152834,1.0
7722,90286.09120810745,30351.488133941468,224819.2791034063,123617.17434646442,0.0
7723,144450.37190079194,37641.19666656347,204444.33393252254,138412.06467886543,0.0
7724,81828.40158531965,33365.069983573456,161035.4348308992,84701.8645732301,0.0
7725,57482.92044336656,34458.99980930598,338022.94955004775,100808.13879702517,0.0
7726,79503.61558055223,29922.045463494167,206444.66223364873,107095.69156344008,0.0
7727,84473.27112350716,32184.779522788966,240778.586423631,116021.81867369478,0.0
7728,120747.6590337124,29595.03050707681,262158.64314244245,154028.1312284574,1.0
7729,83594.37365324446,35587.9806707436,282264.9974574213,102643.61648442475,0.0
7730,108294.77977427456,37167.78152242462,216287.9801745222,109108.21169337266,0.0
7731,106884.10119440914,40313.58379806075,225345.9872087176,100165.64435918875,0.0
7732,96859.42971088653,32111.967588024127,209053.5797915147,118947.52635757808,0.0
